batch_size,dense1,dense2,dropout,epochs,l2,learning_rate,mean_val_acc,std_val_acc,mean_val_f1_weighted,std_val_f1_weighted,mean_val_f1_macro,std_val_f1_macro,mean_val_f1,std_val_f1,early_stopping,early_stopping_patience,cv_splits,time_sec
16,50,16,0.4,40,0.0001,0.001,0.9276057787882865,0.00014858376132539334,0.9276113135084644,0.0001331674885785715,0.939112726517827,0.0004062582753427755,0.9276113135084644,0.0001331674885785715,True,5,3,145.44460439682007
16,50,16,0.4,40,0.0001,0.0005,0.9252545951863548,0.001140971001028584,0.9251790030219335,0.001211987098547319,0.9367793852869752,0.001258055543814657,0.9251790030219335,0.001211987098547319,True,5,3,182.54505395889282
16,50,32,0.0,20,0.0,0.001,0.9272143707391475,0.004185670935797012,0.927307275146359,0.004059462168717883,0.937577183133696,0.002854296130309921,0.927307275146359,0.004059462168717883,True,5,3,95.94131302833557
16,50,32,0.0,20,0.0,0.0005,0.9273120355988415,0.001224029958602876,0.927344773785078,0.0011393706410738674,0.9381571488552077,0.000846210003411708,0.927344773785078,0.0011393706410738674,True,5,3,91.30066633224487
16,50,32,0.0,20,0.0001,0.001,0.9287817017053747,0.0032678761472012853,0.9288326849987057,0.0031710005731565294,0.9390411328639549,0.0017285735264541957,0.9288326849987057,0.0031710005731565294,True,5,3,92.86684775352478
16,50,32,0.0,20,0.0001,0.0005,0.9278020010815693,0.002271968612745971,0.9277943081865917,0.0022485119842419617,0.9385569519961053,0.0014669316909846158,0.9277943081865917,0.0022485119842419617,True,5,3,96.49085855484009
16,50,32,0.0,40,0.0,0.001,0.9275085170264804,0.00522805556952297,0.9275907508545957,0.005093985034654226,0.9386156639910673,0.003678226974815331,0.9275907508545957,0.005093985034654226,True,5,3,155.23008036613464
16,50,32,0.0,40,0.0,0.0005,0.9284878721378106,0.00299072190000233,0.9285536266622882,0.002983204724161958,0.9390148433409925,0.0020462667950576197,0.9285536266622882,0.002983204724161958,True,5,3,159.4678020477295
16,50,32,0.0,40,0.0001,0.001,0.9278022314232195,0.00389219675409336,0.9278726311956955,0.0037561870826015717,0.9385841042077271,0.002949052945080908,0.9278726311956955,0.0037561870826015717,True,5,3,114.36917543411255
16,50,32,0.0,40,0.0001,0.0005,0.9294674287980847,0.002530110406715811,0.9294898943372053,0.002489903157650012,0.9396679414983792,0.001987947487570573,0.9294898943372053,0.002489903157650012,True,5,3,131.96271300315857
16,50,32,0.4,20,0.0,0.001,0.9276059515445243,0.0035341049652045345,0.9273934808844347,0.0035388494691875917,0.9374030218301757,0.00369815731034986,0.9273934808844347,0.0035388494691875917,True,5,3,75.4734992980957
16,50,32,0.4,20,0.0,0.0005,0.9235892826406644,0.002201075675506122,0.923321900274286,0.0022760104522437804,0.9348063002956192,0.0020982813658796426,0.923321900274286,0.0022760104522437804,True,5,3,74.2930977344513
16,50,32,0.4,20,0.0001,0.001,0.9272143131537348,0.003554430752612884,0.9271438892569103,0.0034394089185354956,0.9382799056452544,0.0022651056397566707,0.9271438892569103,0.0034394089185354956,True,5,3,75.17823147773743
16,50,32,0.4,20,0.0001,0.0005,0.9232952803168626,0.0022947679221253965,0.9231363132086301,0.0024121906351812117,0.9348175156865258,0.0022360067773180116,0.9231363132086301,0.0024121906351812117,True,5,3,75.76970720291138
16,50,32,0.4,40,0.0,0.001,0.9274102187272484,0.002529830547619002,0.9273976912153484,0.002482827963560385,0.938392545549005,0.0009754417133715586,0.9273976912153484,0.002482827963560385,True,5,3,117.23410367965698
16,50,32,0.4,40,0.0,0.0005,0.9270183499948086,0.002357535544731577,0.9269407385264743,0.0024206189724946627,0.9385267564664375,0.0018269231768219144,0.9269407385264743,0.0024206189724946627,True,5,3,137.83761024475098
16,50,32,0.4,40,0.0001,0.001,0.9268222428723512,0.0010901340425303508,0.9267501023301562,0.0010512219238739122,0.9379961308111815,0.0010043633056029822,0.9267501023301562,0.0010512219238739122,True,5,3,97.57380747795105
16,50,32,0.4,40,0.0001,0.0005,0.9254502704182181,0.003437847319042326,0.9252629095146766,0.003510376041980061,0.9360204110800986,0.0033648908515240897,0.9252629095146766,0.003510376041980061,True,5,3,120.72875308990479
32,25,8,0.0,20,0.0,0.001,0.9261366021577601,0.0017258568755836416,0.9262111770028577,0.001641920853278417,0.937045846135522,0.000899025246870207,0.9262111770028577,0.001641920853278417,True,5,3,46.014440059661865
32,25,8,0.0,20,0.0,0.0005,0.9208463742698241,0.002403997791161438,0.9209730234951296,0.0021672077244374874,0.9330673615219539,0.0015089908662224137,0.9209730234951296,0.0021672077244374874,True,5,3,46.30373549461365
32,25,8,0.0,20,0.0001,0.001,0.9247650040088086,0.0014536444248284186,0.9248346252256797,0.0013786817732632836,0.9364996271340372,0.001187814606179658,0.9248346252256797,0.0013786817732632836,True,5,3,46.94280552864075
32,25,8,0.0,20,0.0001,0.0005,0.9211402038373883,0.003169930214091599,0.9212811589747506,0.0029937090475760236,0.9331140714440839,0.0023404361938274836,0.9212811589747506,0.0029937090475760236,True,5,3,47.032021045684814
32,25,8,0.0,40,0.0,0.001,0.9275082290994178,0.0028530895587739807,0.9274901654324076,0.0028825798794963726,0.9379431082096551,0.001626914612189235,0.9274901654324076,0.0028825798794963726,True,5,3,80.02039694786072
32,25,8,0.0,40,0.0,0.0005,0.9255486263028628,0.0012289791567780006,0.9256105881415375,0.001079883704800663,0.9366583194611389,0.001292724545108033,0.9256105881415375,0.001079883704800663,True,5,3,80.63035845756531
32,25,8,0.0,40,0.0001,0.001,0.9285859400953926,0.0037387513593997172,0.92859506937116,0.003778311582390576,0.9388643502057045,0.002945824072742424,0.92859506937116,0.003778311582390576,True,5,3,80.68459153175354
32,25,8,0.0,40,0.0001,0.0005,0.9250588623690789,0.0010397661350816062,0.9251311292923111,0.0009100794785792772,0.9366675206711822,0.0007752558099459379,0.9251311292923111,0.0009100794785792772,True,5,3,81.2938961982727
32,25,8,0.4,20,0.0,0.001,0.9144792703743955,0.005615618465423598,0.9141594983070135,0.005780886149871665,0.9250844088151194,0.005827629451609052,0.9141594983070135,0.005780886149871665,True,5,3,50.36111044883728
32,25,8,0.4,20,0.0,0.0005,0.8948855458253484,0.0113698312320248,0.8926523834837449,0.011762356486681077,0.8991119643182014,0.01626260216999516,0.8926523834837449,0.011762356486681077,True,5,3,48.57643246650696
32,25,8,0.4,20,0.0001,0.001,0.9065436838044886,0.002915688717294018,0.905977913280016,0.002852785712319814,0.9185444323825734,0.002724951907526298,0.905977913280016,0.002852785712319814,True,5,3,49.19906497001648
32,25,8,0.4,20,0.0001,0.0005,0.9019397012779757,0.006606581918521115,0.9000789238700317,0.00780820312537218,0.9141750860425931,0.0063561356454492025,0.9000789238700317,0.00780820312537218,True,5,3,50.809609174728394
32,25,8,0.4,40,0.0,0.001,0.9190827058394891,0.0026869222443715065,0.9189640799150038,0.0029448312093655104,0.9307259338124486,0.00398044325577826,0.9189640799150038,0.0029448312093655104,True,5,3,83.61222052574158
32,25,8,0.4,40,0.0,0.0005,0.9121275109183381,0.0019303108527616627,0.9113280034157892,0.0021529000412481634,0.9248519377722096,0.0027411400582732473,0.9113280034157892,0.0021529000412481634,True,5,3,83.78681206703186
32,25,8,0.4,40,0.0001,0.001,0.9166344908174014,0.005162924039356653,0.9158619785913856,0.005697454284147352,0.9283108523444614,0.003037152506708158,0.9158619785913856,0.005697454284147352,True,5,3,84.45973038673401
32,25,8,0.4,40,0.0001,0.0005,0.9172220059889981,0.002060057012243674,0.9170605602443972,0.001706406500781247,0.9295912925100499,0.0001805118691879444,0.9170605602443972,0.001706406500781247,True,5,3,84.35676574707031
32,25,16,0.0,20,0.0,0.001,0.9271165043305095,0.0038523070856981358,0.9271540157546272,0.003816419496921772,0.9378938837603575,0.0025819938646004,0.9271540157546272,0.003816419496921772,True,5,3,47.71037316322327
32,25,16,0.0,20,0.0,0.0005,0.9232953954876878,0.0004891723578085619,0.9234833244155265,0.00047910168175244406,0.9353564480583291,0.0010031087099761145,0.9234833244155265,0.00047910168175244406,True,5,3,47.0392963886261
32,25,16,0.0,20,0.0001,0.001,0.9262346413226356,0.0023041899157805776,0.9262838696077517,0.0022535287405562325,0.9365012602466591,0.0015166663865323914,0.9262838696077517,0.0022535287405562325,True,5,3,47.71925735473633
32,25,16,0.0,20,0.0001,0.0005,0.9234916177809703,0.001725491290893324,0.9235236417299388,0.001739338930372937,0.9350234863186103,0.001254282094244693,0.9235236417299388,0.001739338930372937,True,5,3,48.31710433959961
32,25,16,0.0,40,0.0,0.001,0.9292714656391586,0.0027734346488788877,0.9293406666554587,0.0027123980608804153,0.939971580574347,0.0020202721267087026,0.9293406666554587,0.0027123980608804153,True,5,3,81.21176743507385
32,25,16,0.0,40,0.0,0.0005,0.9261367173285852,0.0027719274275874515,0.9262059972113598,0.0026921824026511967,0.9372902793983148,0.002076163295988719,0.9262059972113598,0.0026921824026511967,True,5,3,82.07769131660461
32,25,16,0.0,40,0.0001,0.001,0.9281935243015336,0.0003759851293885919,0.9282003314400286,0.0004257035688286197,0.9387712029359291,0.0007852478117066546,0.9282003314400286,0.0004257035688286197,True,5,3,82.24156045913696
32,25,16,0.0,40,0.0001,0.0005,0.9267244340491257,0.002296474200385518,0.9267613869016694,0.002259671174774081,0.9378863388403524,0.001665610087541459,0.9267613869016694,0.002259671174774081,True,5,3,81.81199336051941
32,25,16,0.4,20,0.0,0.001,0.9186910386559933,0.0013754431179395306,0.9185040460477131,0.0013932125733571352,0.9304023136644415,0.0024892895083763796,0.9185040460477131,0.0013932125733571352,True,5,3,49.11875009536743
32,25,16,0.4,20,0.0,0.0005,0.9138908050434917,0.003540975508757958,0.9128495764742736,0.0037069025876919036,0.9230192805932429,0.004376500325469621,0.9128495764742736,0.0037069025876919036,True,5,3,49.132346391677856
32,25,16,0.4,20,0.0001,0.001,0.9179074739473516,0.0023072812286650023,0.9175767728524634,0.0025790348322918865,0.9305781001211105,0.0020028628769364443,0.9175767728524634,0.0025790348322918865,True,5,3,49.83916902542114
32,25,16,0.4,20,0.0001,0.0005,0.9134995121651776,0.005583169783931496,0.9123158435322317,0.0060322734386987435,0.924580397697842,0.004937351308339353,0.9123158435322317,0.0060322734386987435,True,5,3,50.03607654571533
32,25,16,0.4,40,0.0,0.001,0.9242750097333744,0.0018664610905056156,0.9241701258092102,0.0018948262503885223,0.9356077944496581,0.0015638270792025719,0.9241701258092102,0.0018948262503885223,True,5,3,80.26314210891724
32,25,16,0.4,40,0.0,0.0005,0.9215322165333593,0.0010394780862859425,0.9213026953338331,0.0009545373580593109,0.9322033121994039,0.00044684137382469625,0.9213026953338331,0.0009545373580593109,True,5,3,84.1843192577362
32,25,16,0.4,40,0.0001,0.001,0.9221202787663754,0.002757041569826415,0.9219274483433998,0.002991724335611096,0.9335021329188257,0.0012993663365836391,0.9219274483433998,0.002991724335611096,True,5,3,85.26824378967285
32,25,16,0.4,40,0.0001,0.0005,0.9166335694508004,0.0046381459391968876,0.9163284207990787,0.0045693491158967795,0.9277087073580615,0.004912634259850014,0.9163284207990787,0.0045693491158967795,True,5,3,85.29505395889282
32,25,32,0.0,20,0.0,0.001,0.9266265388477816,0.0027193415023012736,0.9266825978331458,0.0026531460431943434,0.937893747564639,0.0018733330235519929,0.9266825978331458,0.0026531460431943434,True,5,3,48.1653733253479
32,25,32,0.0,20,0.0,0.0005,0.925254623979061,0.0009147978229716896,0.9253218364327785,0.0007774212144284375,0.9367818413408502,0.001093658968703116,0.9253218364327785,0.0007774212144284375,True,5,3,48.07473039627075
32,25,32,0.0,20,0.0001,0.001,0.9267246068053635,0.003403485756069227,0.9267062967355258,0.0033388988859415106,0.9369454682446037,0.0026392369107301997,0.9267062967355258,0.0033388988859415106,True,5,3,48.61057448387146
32,25,32,0.0,20,0.0001,0.0005,0.9237852170068841,0.0023071550944472902,0.9237790180357691,0.002220636741257751,0.934962611571306,0.0025024167166715137,0.9237790180357691,0.002220636741257751,True,5,3,48.629329204559326
32,25,32,0.0,40,0.0,0.001,0.9278998386975009,0.0013132705797722333,0.9279293531932673,0.0012487039039597461,0.9383866032351591,0.000981689571458644,0.9279293531932673,0.0012487039039597461,True,5,3,82.17981767654419
32,25,32,0.0,40,0.0,0.0005,0.928389516253166,0.0014453413809154302,0.9284009846022281,0.0012565269277943656,0.9396105411576313,0.001018806755568986,0.9284009846022281,0.0012565269277943656,True,5,3,82.34624028205872
32,25,32,0.0,40,0.0001,0.001,0.9285857961318612,0.0027579159368987622,0.928581100627313,0.0027244536937559415,0.9390345948398225,0.0026177353702188915,0.928581100627313,0.0027244536937559415,True,5,3,81.47200059890747
32,25,32,0.0,40,0.0001,0.0005,0.9271160724399152,0.000711180920996696,0.9271844959921521,0.0006639762692855571,0.9380722270398286,7.194214731888486e-05,0.9271844959921521,0.0006639762692855571,True,5,3,82.89912962913513
32,25,32,0.4,20,0.0,0.001,0.9195730456273985,0.0015895355804417255,0.919632820084205,0.001662933872998498,0.9308693127114757,0.0015793895424632426,0.919632820084205,0.001662933872998498,True,5,3,50.23298263549805
32,25,32,0.4,20,0.0,0.0005,0.9172217180619353,0.002098985976328367,0.9168643631196319,0.002430346443567545,0.927593298874929,0.002029953762371576,0.9168643631196319,0.002430346443567545,True,5,3,50.70684766769409
32,25,32,0.4,20,0.0001,0.001,0.9196709984141552,0.001312317106389101,0.9195209930922684,0.0014466809374201965,0.9305442153717127,0.0017144832462198175,0.9195209930922684,0.0014466809374201965,True,5,3,51.21455001831055
32,25,32,0.4,20,0.0001,0.0005,0.9152626911195059,0.0022106793340637876,0.9149094472477096,0.0019546992408217014,0.9275575300931712,0.00045149475924725847,0.9149094472477096,0.0019546992408217014,True,5,3,51.03783869743347
32,25,32,0.4,40,0.0,0.001,0.9223156948638822,0.0015494709687417802,0.9221637540762044,0.0015255572393339232,0.93393157501561,0.001314619869735313,0.9221637540762044,0.0015255572393339232,True,5,3,73.08403277397156
32,25,32,0.4,40,0.0,0.0005,0.922903325206304,0.0024126033004719144,0.9227215876244971,0.002472064793470182,0.9337392693953405,0.0025453376299425733,0.9227215876244971,0.002472064793470182,True,5,3,85.83720445632935
32,25,32,0.4,40,0.0001,0.001,0.9216303132836474,0.0016923722663963728,0.9216412799649779,0.001864382426856672,0.9333121472698459,0.0022575896413355337,0.9216412799649779,0.001864382426856672,True,5,3,77.77889561653137
32,25,32,0.4,40,0.0001,0.0005,0.9177116547519568,0.0021969234723739147,0.9176736816884129,0.0017967740436968312,0.9311742677771448,0.0018472477436140028,0.9176736816884129,0.0017967740436968312,True,5,3,85.75312280654907
32,40,8,0.0,20,0.0,0.001,0.925646838223976,0.002189687367093961,0.925673084326235,0.00220538539468156,0.9368416486369116,0.001644160313423052,0.925673084326235,0.00220538539468156,True,5,3,49.11379027366638
32,40,8,0.0,20,0.0,0.0005,0.9244712896120695,0.0023906386148434947,0.9245997836618759,0.002284404326843993,0.9360876723460954,0.0016783009916236716,0.9245997836618759,0.002284404326843993,True,5,3,48.80309462547302
32,40,8,0.0,20,0.0001,0.001,0.9253530950345308,0.003127881294620239,0.9253844054621609,0.0030135105762742055,0.9364782600091842,0.0020641371697403426,0.9253844054621609,0.0030135105762742055,True,5,3,49.28097176551819
32,40,8,0.0,20,0.0001,0.0005,0.9243729913128375,0.00037648684559948457,0.9244848511533726,0.0004534044044448855,0.9362747142958368,0.0010457088559581494,0.9244848511533726,0.0004534044044448855,True,5,3,49.325716495513916
32,40,8,0.0,40,0.0,0.001,0.9270182060312773,0.001437294870132282,0.927065304772917,0.0015462423285881074,0.9378461012002378,0.0010490622147426203,0.927065304772917,0.0015462423285881074,True,5,3,79.46453785896301
32,40,8,0.0,40,0.0,0.0005,0.9259406389988337,0.001564136652277087,0.9260166875257472,0.0015555005324565416,0.9371026043689928,0.0005208092352425884,0.9260166875257472,0.0015555005324565416,True,5,3,82.42337226867676
32,40,8,0.0,40,0.0001,0.001,0.9285857097537423,0.0022802180823412025,0.9286726278306657,0.002267413073710503,0.9393452665982487,0.0013983045814964388,0.9286726278306657,0.002267413073710503,True,5,3,83.15070128440857
32,40,8,0.0,40,0.0001,0.0005,0.9280958882345459,0.002087114109687422,0.9281368536709184,0.0020274108469593975,0.9394704104175832,0.0015673305733610989,0.9281368536709184,0.0020274108469593975,True,5,3,83.28379082679749
32,40,8,0.4,20,0.0,0.001,0.9133036641770765,0.005396787998590395,0.9129717824559648,0.0054435595183171745,0.9260322715730608,0.0033099261356282538,0.9129717824559648,0.0054435595183171745,True,5,3,50.84124994277954
32,40,8,0.4,20,0.0,0.0005,0.9082094282407732,0.005787176473028673,0.9066652127989827,0.006065110358332028,0.9199347915055288,0.004822985580041045,0.9066652127989827,0.006065110358332028,True,5,3,51.05975317955017
32,40,8,0.4,20,0.0001,0.001,0.919474804913579,0.0046359456799887205,0.9191935511669729,0.0047676015227674,0.9289549196558976,0.0056662322035815026,0.9191935511669729,0.0047676015227674,True,5,3,51.71924424171448
32,40,8,0.4,20,0.0001,0.0005,0.9102667246897284,0.008382345260734586,0.9092351948660466,0.008739135033715843,0.92138979162483,0.008097737203318849,0.9092351948660466,0.008739135033715843,True,5,3,51.516390323638916
32,40,8,0.4,40,0.0,0.001,0.9200627519757698,0.003860210108399587,0.9197053627086578,0.0041508969072445315,0.9306680676429545,0.0037586626264663947,0.9197053627086578,0.0041508969072445315,True,5,3,85.80559396743774
32,40,8,0.4,40,0.0,0.0005,0.9155563767235385,0.0005076934922089815,0.9152166719057179,0.0009216206024806621,0.9267908692060057,0.002335778789193763,0.9152166719057179,0.0009216206024806621,True,5,3,86.08422446250916
32,40,8,0.4,40,0.0001,0.001,0.9169282052141402,0.0027720738940214787,0.9169091736115673,0.0025535949432015682,0.9298458929237471,0.0012850074804236036,0.9169091736115673,0.0025535949432015682,True,5,3,85.86926770210266
32,40,8,0.4,40,0.0001,0.0005,0.9151642200640361,0.002643932398204093,0.9148217399647098,0.0030410042419956452,0.9268962594927417,0.002987768548032447,0.9148217399647098,0.0030410042419956452,True,5,3,86.59616422653198
32,40,16,0.0,20,0.0,0.001,0.9270182636166898,0.0018232974373303228,0.9270578483064121,0.0017350760069050075,0.9373619242346556,0.0007645463152951112,0.9270578483064121,0.0017350760069050075,True,5,3,49.57668495178223
32,40,16,0.0,20,0.0,0.0005,0.9249609959604409,0.0016944116690258894,0.9250135852837092,0.0017678356305547674,0.9366338758913105,0.0014064366545672885,0.9250135852837092,0.0017678356305547674,True,5,3,49.64302372932434
32,40,16,0.0,20,0.0001,0.001,0.9293693608405028,0.00172630370182683,0.9293852095720482,0.0017408988337094683,0.9398899656881867,0.0011378852437627437,0.9293852095720482,0.0017408988337094683,True,5,3,50.10716152191162
32,40,16,0.0,20,0.0001,0.0005,0.9255486263028628,0.0005490459590816436,0.9256636876571176,0.0007186463129978811,0.9369207458151948,0.0008871029659847222,0.9256636876571176,0.0007186463129978811,True,5,3,50.28350639343262
32,40,16,0.0,40,0.0,0.001,0.9287814713637245,0.0013996999389626111,0.9288126302490025,0.0014954024183647956,0.9391314115842242,0.0012408479030352883,0.9288126302490025,0.0014954024183647956,True,5,3,77.55376029014587
32,40,16,0.0,40,0.0,0.0005,0.9282914770882904,0.0008362103963490493,0.9282802655982633,0.0009278184137780739,0.9390946028401368,0.0012482155364424241,0.9282802655982633,0.0009278184137780739,True,5,3,86.67939734458923
32,40,16,0.0,40,0.0001,0.001,0.9288796256994253,0.0024262407792911018,0.9288917845113517,0.0024079518244232026,0.9392000804469475,0.002112444531164079,0.9288917845113517,0.0024079518244232026,True,5,3,86.17532896995544
32,40,16,0.0,40,0.0001,0.0005,0.9285855945829171,0.0013268961222254252,0.9286398596345778,0.0013024599916531003,0.9396302075534596,0.0007073557828199686,0.9286398596345778,0.0013024599916531003,True,5,3,84.68902134895325
32,40,16,0.4,20,0.0,0.001,0.9223155509003508,0.0020233459753109164,0.9219071029330044,0.0019776171848133062,0.9337692301940831,0.0029385787267167526,0.9219071029330044,0.0019776171848133062,True,5,3,52.05188322067261
32,40,16,0.4,20,0.0,0.0005,0.9182985364840155,0.00604910464310907,0.9178588419111513,0.006031633540832627,0.9293294538424864,0.006387295159044545,0.9178588419111513,0.006031633540832627,True,5,3,52.27430462837219
32,40,16,0.4,20,0.0001,0.001,0.9210420495016876,0.0020088430303518453,0.9208356784475056,0.0019286599291776692,0.932829657115739,0.0013695099221398192,0.9208356784475056,0.0019286599291776692,True,5,3,52.774800539016724
32,40,16,0.4,20,0.0001,0.0005,0.9160461406573225,0.003903038685406642,0.9155710719084301,0.004047649520678585,0.9268717627197957,0.0042361021627187355,0.9155710719084301,0.004047649520678585,True,5,3,52.955963373184204
32,40,16,0.4,40,0.0,0.001,0.9236874081836589,0.0011269076609781224,0.9235582354407891,0.0011759073929339748,0.9349496287344102,0.0013363225621580359,0.9235582354407891,0.0011759073929339748,True,5,3,77.62432146072388
32,40,16,0.4,40,0.0,0.0005,0.9234910419268448,0.0036802225434595976,0.9232392149854456,0.0037774422872073527,0.9344837320401277,0.003060985871279616,0.9232392149854456,0.0037774422872073527,True,5,3,87.91136193275452
32,40,16,0.4,40,0.0001,0.001,0.9240792769160985,0.0024469969468141834,0.923944347061945,0.0025578535854184,0.935388263293745,0.0034530449484360868,0.923944347061945,0.0025578535854184,True,5,3,81.15295577049255
32,40,16,0.4,40,0.0001,0.0005,0.9220219804671433,0.001937859751509212,0.9217900223484851,0.002063306682438955,0.9330856175882197,0.0015943484613090944,0.9217900223484851,0.002063306682438955,True,5,3,88.88223385810852
32,40,32,0.0,20,0.0,0.001,0.9283897178021099,0.0016238272548510604,0.9284157742748637,0.0016280280189326052,0.9389184012953663,0.0007884770680201821,0.9284157742748637,0.0016280280189326052,True,5,3,50.80277156829834
32,40,32,0.0,20,0.0,0.0005,0.9264305756888555,0.0033551262909564273,0.9264757069451993,0.0031965393581146768,0.9376238476691549,0.0026601672823794815,0.9264757069451993,0.0031965393581146768,True,5,3,48.238932847976685
32,40,32,0.0,20,0.0001,0.001,0.9273121795623727,0.0019884466208094265,0.9272913249559757,0.002016875119566984,0.9375168375070301,0.0012982853182152538,0.9272913249559757,0.002016875119566984,True,5,3,51.11617970466614
32,40,32,0.0,20,0.0001,0.0005,0.9267241749147693,0.00035893304073147746,0.9267773611573508,0.00024332880513366434,0.938088501522162,0.000166461988970317,0.9267773611573508,0.00024332880513366434,True,5,3,51.563088178634644
32,40,32,0.0,40,0.0,0.001,0.9291736568159332,0.003392702685367549,0.9291431651333665,0.0034486643177603447,0.939638335664991,0.002766038962152038,0.9291431651333665,0.0034486643177603447,True,5,3,75.1360297203064
32,40,32,0.0,40,0.0,0.0005,0.9303489750861895,0.001652989254865357,0.9304082579024349,0.0016479228294053107,0.9410338278206951,0.001196988338415521,0.9304082579024349,0.0016479228294053107,True,5,3,87.72008681297302
32,40,32,0.0,40,0.0001,0.001,0.9279978202769641,0.0012600580789671233,0.9279846026258234,0.001242380424101684,0.9387875251887502,0.0011608385120303682,0.9279846026258234,0.001242380424101684,True,5,3,87.15653157234192
32,40,32,0.0,40,0.0001,0.0005,0.9269203396226393,0.002002494242515326,0.9270076219720451,0.0020251145994284706,0.9378028117668379,0.0011463311574909122,0.9270076219720451,0.0020251145994284706,True,5,3,85.86919045448303
32,40,32,0.4,20,0.0,0.001,0.9235894553969021,0.0016571264672012793,0.9235851196489575,0.0014428339337787996,0.935446352933539,0.0010002736058365223,0.9235851196489575,0.0014428339337787996,True,5,3,52.394131660461426
32,40,32,0.4,20,0.0,0.0005,0.9199647991890131,0.0025634854134244417,0.9196304483153982,0.0028396359219760984,0.9315837953199374,0.002515448492883813,0.9196304483153982,0.0028396359219760984,True,5,3,53.06986474990845
32,40,32,0.4,20,0.0001,0.001,0.92398094982416,0.0021857665190468754,0.9238968845712813,0.0022938818149398064,0.9358198383176873,0.002529572426334292,0.9238968845712813,0.0022938818149398064,True,5,3,53.84542942047119
32,40,32,0.4,20,0.0001,0.0005,0.9202585135857521,0.001141439727074257,0.9199863827258025,0.001054112289720711,0.9316666915769124,0.0014538881966295579,0.9199863827258025,0.001054112289720711,True,5,3,53.37387156486511
32,40,32,0.4,40,0.0,0.001,0.9280955715147767,0.0014679490414305808,0.9280027680384787,0.0015512378807007044,0.9394225331705613,0.001365007864116503,0.9280027680384787,0.0015512378807007044,True,5,3,79.33422708511353
32,40,32,0.4,40,0.0,0.0005,0.9256466942604447,0.0013280594717906807,0.9255873374148093,0.0012494855377476407,0.9370628202063295,0.0005787678886676119,0.9255873374148093,0.0012494855377476407,True,5,3,87.99718737602234
32,40,32,0.4,40,0.0001,0.001,0.9263326229020986,0.0025563466281557693,0.9262679313417793,0.0025157820438504916,0.9369950089404459,0.0010271779852253223,0.9262679313417793,0.0025157820438504916,True,5,3,77.52168369293213
32,40,32,0.4,40,0.0001,0.0005,0.9236872354274211,0.0006124207785990354,0.9234973922419117,0.0004041069323760738,0.9353179839359491,0.0005304106128785047,0.9234973922419117,0.0004041069323760738,True,5,3,86.9934606552124
32,50,8,0.0,20,0.0,0.001,0.9272142267756159,0.0021681715491458945,0.9272230871554338,0.002128200040836214,0.937541618476037,0.000751471271974185,0.9272230871554338,0.002128200040836214,True,5,3,50.99572277069092
32,50,8,0.0,20,0.0,0.0005,0.9227077363525596,0.0021970509546469833,0.9227949111218452,0.0020097140434853565,0.93418577892754,0.0019525434091663295,0.9227949111218452,0.0020097140434853565,True,5,3,51.05800223350525
32,50,8,0.0,20,0.0001,0.001,0.927116360366978,0.00290016604891527,0.927167620029229,0.002767910608135155,0.9381410494596539,0.001917713510561866,0.927167620029229,0.002767910608135155,True,5,3,51.40699529647827
32,50,8,0.0,20,0.0001,0.0005,0.9265284420974934,0.0027191306486099467,0.9266059040052319,0.0025425295786146293,0.9377061497052912,0.001670009372942101,0.9266059040052319,0.0025425295786146293,True,5,3,51.522056102752686
32,50,8,0.0,40,0.0,0.001,0.9297612295729425,0.0018646010807352577,0.9298298478889596,0.0018587510888069259,0.9402788859255099,0.001431087140287313,0.9298298478889596,0.0018587510888069259,True,5,3,84.44826364517212
32,50,8,0.0,40,0.0,0.0005,0.9279000402464449,0.003123666892375791,0.927932179401128,0.003062084685018766,0.9389488537948744,0.002011899775880428,0.927932179401128,0.003062084685018766,True,5,3,84.81043791770935
32,50,8,0.0,40,0.0001,0.001,0.9285856233756234,0.0016712250943856314,0.9285971564456288,0.0016710852932713145,0.9394449679927813,0.0011004560242111466,0.9285971564456288,0.0016710852932713145,True,5,3,85.08778738975525
32,50,8,0.0,40,0.0001,0.0005,0.9278997235266758,0.00026711687429283965,0.927895689432027,0.00034359945553678016,0.9385303045167278,0.00019655244194313677,0.927895689432027,0.00034359945553678016,True,5,3,85.59647345542908
32,50,8,0.4,20,0.0,0.001,0.9177109349342999,0.004792991977371698,0.9172253726530935,0.004646997827031527,0.9280393029920467,0.005855431717284001,0.9172253726530935,0.004646997827031527,True,5,3,52.97209596633911
32,50,8,0.4,20,0.0,0.0005,0.9114423020943411,0.006254200124019284,0.9105990766960378,0.006897641515508347,0.9218545317734553,0.004950425776068116,0.9105990766960378,0.006897641515508347,True,5,3,53.32593870162964
32,50,8,0.4,20,0.0001,0.001,0.9182012747222094,0.0013725386146195653,0.9178090099563067,0.0013533831404445916,0.9284725505715153,0.002611092754302632,0.9178090099563067,0.0013533831404445916,True,5,3,53.86260962486267
32,50,8,0.4,20,0.0001,0.0005,0.9127151700534664,0.003016812547108128,0.9118038756034222,0.0032118007551942785,0.9231869213262013,0.0038695723896104103,0.9118038756034222,0.0032118007551942785,True,5,3,53.692517042160034
32,50,8,0.4,40,0.0,0.001,0.9248626976612089,0.003540511300045073,0.9247654322613458,0.0034976179016398094,0.9358729786415907,0.0030811337887453067,0.9247654322613458,0.0034976179016398094,True,5,3,86.88834404945374
